datetime,price_eur_mwh
2024-01-01 00:00:00,122.79893964248231
2024-01-01 00:15:00,103.78171156352107
2024-01-01 00:30:00,108.35112817742856
2024-01-01 00:45:00,98.04487804918475
2024-01-01 01:00:00,109.99449564353311
2024-01-01 01:15:00,102.5245460557401
2024-01-01 01:30:00,104.68327159460172
2024-01-01 01:45:00,111.9732254749145
2024-01-01 02:00:00,108.3814886385669
2024-01-01 02:15:00,116.16735191288261
2024-01-01 02:30:00,117.02997382006319
2024-01-01 02:45:00,104.24342358861654
2024-01-01 03:00:00,105.92180366999561
2024-01-01 03:15:00,103.4573792069689
2024-01-01 03:30:00,103.5194037805522
2024-01-01 03:45:00,98.7344762249046
2024-01-01 04:00:00,104.00672580826462
2024-01-01 04:15:00,102.6927364061114
2024-01-01 04:30:00,120.19640593699808
2024-01-01 04:45:00,95.71517544320858
2024-01-01 05:00:00,114.87669749280741
2024-01-01 05:15:00,98.36103378092064
2024-01-01 05:30:00,116.24836694879988
2024-01-01 05:45:00,117.70377126738963
2024-01-01 06:00:00,97.09032397391131
2024-01-01 06:15:00,124.48938255856424
2024-01-01 06:30:00,122.61081278379783
2024-01-01 06:45:00,96.60955209322915
2024-01-01 07:00:00,109.83281470364187
2024-01-01 07:15:00,99.4810190127902
2024-01-01 07:30:00,108.61694177860748
2024-01-01 07:45:00,100.10162450867017
2024-01-01 08:00:00,97.86989682347706
2024-01-01 08:15:00,95.88757886133969
2024-01-01 08:30:00,117.11973657866643
2024-01-01 08:45:00,112.53221063926327
2024-01-01 09:00:00,97.5226714210934
2024-01-01 09:15:00,103.04390190886939
2024-01-01 09:30:00,104.54974946787735
2024-01-01 09:45:00,104.61327987487557
2024-01-01 10:00:00,67.37244768704133
2024-01-01 10:15:00,50.94925526413786
2024-01-01 10:30:00,53.75760969834412
2024-01-01 10:45:00,65.90625225006708
2024-01-01 11:00:00,54.67978752548468
2024-01-01 11:15:00,51.65840950947293
2024-01-01 11:30:00,69.43235982088078
2024-01-01 11:45:00,56.85025122151657
2024-01-01 12:00:00,66.08069887100092
2024-01-01 12:15:00,53.38299122525184
2024-01-01 12:30:00,52.86474998456774
2024-01-01 12:45:00,53.25346600966658
2024-01-01 13:00:00,68.03605126937836
2024-01-01 13:15:00,57.43805103570605
2024-01-01 13:30:00,50.65871421157296
2024-01-01 13:45:00,56.83866173282215
2024-01-01 14:00:00,69.12711303445658
2024-01-01 14:15:00,54.18964707781603
2024-01-01 14:30:00,61.814200858606355
2024-01-01 14:45:00,63.65972942636945
2024-01-01 15:00:00,53.516162963185366
2024-01-01 15:15:00,69.51668722922847
2024-01-01 15:30:00,55.669213968909204
2024-01-01 15:45:00,67.85971762919658
2024-01-01 16:00:00,52.446983134205745
2024-01-01 16:15:00,60.820465213570856
2024-01-01 16:30:00,68.3421215399769
2024-01-01 16:45:00,53.33492015434764
2024-01-01 17:00:00,116.67708158276396
2024-01-01 17:15:00,119.29439321073848
2024-01-01 17:30:00,122.89706364626186
2024-01-01 17:45:00,96.8911260136746
2024-01-01 18:00:00,197.0574643874774
2024-01-01 18:15:00,200.985772905726
2024-01-01 18:30:00,198.14855671228585
2024-01-01 18:45:00,203.1625310703254
2024-01-01 19:00:00,199.68031158957544
2024-01-01 19:15:00,195.1506260168423
2024-01-01 19:30:00,199.63044631732026
2024-01-01 19:45:00,202.63520799942444
2024-01-01 20:00:00,196.72407821869433
2024-01-01 20:15:00,204.5402162933962
2024-01-01 20:30:00,203.2175468079023
2024-01-01 20:45:00,196.60086458674053
2024-01-01 21:00:00,201.42961822515483
2024-01-01 21:15:00,198.12239034457906
2024-01-01 21:30:00,198.1776986949242
2024-01-01 21:45:00,204.09335883533936
2024-01-01 22:00:00,114.46802245311959
2024-01-01 22:15:00,124.4313587053984
2024-01-01 22:30:00,106.24052693292933
2024-01-01 22:45:00,110.50724219977421
2024-01-01 23:00:00,112.28574493707441
2024-01-01 23:15:00,114.80201954315616
2024-01-01 23:30:00,103.4330144248178
2024-01-01 23:45:00,102.79085875426141
